name,hiredate,08depcode,08job,eightsal,eightOT,eightcals,eightTotal,09depcode,09job,ninesal,nineOT,ninecals,nineTotal,10depcode,10job,tensal,tenOT,tencals,tenTotal,11depcode,11job,elevensal,elevenOT,elevencals,elevenTotal,12depcode,12job,twelvesal,twelveOT,twelvecals,twelveTotal,13depcode,13job,thirteensal,thirteenOT,thirteencals,thirteenTotal
f262,8/15/1997,2,Firefighter EMT-P                                 ,50077.89,3701.22,3701.22,53779.11,2,Firefighter EMT-P                                 ,53139.9,3681.8,3681.8,56821.7,2,Firefighter EMT-P                                 ,55829.67,471.79,471.79,56301.46,2,Firefighter EMT-P                                 ,55829.67,1724.41,1724.41,57554.08,2,Firefighter EMT-P                                 ,55829.67,1586.13,1586.13,57415.8,2,Firefighter EMT-P                                 ,58894.8,1956.39,1956.39,60851.19
f263,8/15/1997,2,Fire Lieutenant                                   ,52822.09,7538.54,7538.54,60360.63,2,Fire Lieutenant                                   ,54684.38,6678.37,6678.37,61362.75,2,Fire Lieutenant                                   ,56051.43,5412.37,5412.37,61463.8,2,Fire Lieutenant                                   ,56051.43,3914.22,3914.22,59965.65,2,Fire Lieutenant                                   ,56051.43,3433.44,3433.44,59484.87,2,Fire Captain                                      ,62580.18,4780.67,4780.67,67360.85
f264,9/14/1998,2,Firefighter EMT-Enhanced                          ,40157.35,12133.06,12133.06,52290.41,2,Firefighter EMT-Enhanced                          ,42612.92,9058.38,9058.38,51671.3,2,Firefighter EMT-Enhanced                          ,43678.58,5782.16,5782.16,49460.74,2,Firefighter EMT-Enhanced                          ,43678.58,5376.07,5376.07,49054.65,2,Firefighter EMT-Enhanced                          ,43678.58,4175.23,4175.23,47853.81,2,Firefighter EMT-Enhanced                          ,45146.51,7875.19,7875.19,53021.7
f265,4/19/1999,2,Firefighter EMT-Enhanced                          ,40157.35,1031.79,1031.79,41189.14,2,Firefighter EMT-Enhanced                          ,41573.42,578.37,578.37,42151.79,2,Firefighter EMT-Enhanced                          ,42612.92,352.4,352.4,42965.32,2,Firefighter EMT-I                                 ,44884.08,8.3,8.3,44892.38,2,Firefighter EMT-I                                 ,44884.08,58.1,58.1,44942.18,2,Firefighter EMT-I                                 ,46697.39,2311.27,2311.27,49008.66
f266,4/19/1999,2,Firefighter EMT-P                                 ,47664.76,10031.73,10031.73,57696.49,2,Firefighter EMT-P                                 ,49344.68,4274.79,4274.79,53619.47,2,Firefighter EMT-P                                 ,50578.67,2065.89,2065.89,52644.56,2,Firefighter EMT-P                                 ,50578.67,1305.77,1305.77,51884.44,2,Firefighter EMT-P                                 ,50578.67,1028.41,1028.41,51607.08,2,Firefighter EMT-P                                 ,52736.59,195.64,195.64,52932.23
f267,4/19/1999,2,Firefighter EMT-Enhanced                          ,40157.35,2483.63,2483.63,42640.98,2,Firefighter EMT-Enhanced                          ,42612.92,915.33,915.33,43528.25,2,Firefighter EMT-Enhanced                          ,44770.4,82.79,82.79,44853.19,2,Firefighter EMT-Enhanced                          ,45889.51,59.4,59.4,45948.91,2,Firefighter EMT-Enhanced                          ,45889.51,357.53,357.53,46247.04,2,Firefighter EMT-Enhanced                          ,48544.15,1281.82,1281.82,49825.97
f268,4/19/1999,2,Firefighter EMT-P                                 ,52613.76,8271.72,8271.72,60885.48,2,Firefighter EMT-P                                 ,55829.67,11213.48,11213.48,67043.15,2,Firefighter EMT-P                                 ,58655.88,3773.61,3773.61,62429.49,2,Fire Lieutenant                                   ,65002.1,2344.21,2344.21,67346.31,2,Fire Lieutenant                                   ,65002.1,3627.92,3627.92,68630.02,2,Fire Lieutenant                                   ,67628.16,2469.27,2469.27,70097.43
f269,4/19/1999,2,Firefighter EMT-P                                 ,51330.06,6062.94,6062.94,57393,2,Firefighter EMT-P                                 ,53139.9,785.99,785.99,53925.89,2,Fire Lieutenant                                   ,58889.05,761.03,761.03,59650.08,2,Fire Lieutenant                                   ,58889.05,976.07,976.07,59865.12,2,Fire Lieutenant                                   ,58889.05,845.08,845.08,59734.13,2,Fire Captain                                      ,62492.24,5814.04,5814.04,68306.28
f270,4/19/1999,2,Firefighter EMT-P                                 ,48856.12,3262.8,3262.8,52118.92,2,Firefighter EMT-P                                 ,50578.67,7929.72,7929.72,58508.39,2,Firefighter EMT-P                                 ,51843.36,6492.43,6492.43,58335.79,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f271,4/19/1999,2,Firefighter EMT-Enhanced                          ,42191.01,6418.45,6418.45,48609.46,2,Firefighter EMT-Enhanced                          ,44770.4,6945.42,6945.42,51715.82,2,Firefighter EMT-Enhanced                          ,47037.07,7131.17,7131.17,54168.24,2,Firefighter EMT-Enhanced                          ,49418.6,3653.15,3653.15,53071.75,2,Firefighter EMT-Enhanced                          ,49418.6,6245.74,6245.74,55664.34,2,Firefighter EMT-Enhanced                          ,50632.1,11750.77,11750.77,62382.87
f272,4/19/1999,2,Firefighter EMT-Enhanced                          ,41161.8,3216.17,3216.17,44377.97,2,Firefighter EMT-Enhanced                          ,43678.58,4770.05,4770.05,48448.63,2,Firefighter EMT-Enhanced                          ,44770.4,2283.31,2283.31,47053.71,2,Firefighter EMT-Enhanced                          ,44770.4,2027.89,2027.89,46798.29,2,Firefighter EMT-Enhanced                          ,44770.4,1725.24,1725.24,46495.64,2,Firefighter EMT-Enhanced                          ,46629.83,10133.47,10133.47,56763.3
f273,4/19/1999,2,Firefighter EMT-P                                 ,51330.06,5566.44,5566.44,56896.5,2,Firefighter EMT-P                                 ,53139.9,4197.51,4197.51,57337.41,2,Firefighter EMT-P                                 ,55829.67,9078.36,9078.36,64908.03,2,Firefighter EMT-P                                 ,58655.88,4119.94,4119.94,62775.82,2,Firefighter EMT-P                                 ,58655.88,3297.79,3297.79,61953.67,2,Firefighter EMT-P                                 ,60892.84,11041.51,11041.51,71934.35
f274,4/19/1999,2,Firefighter EMT-Enhanced                          ,42191.01,6046.41,6046.41,48237.42,2,Firefighter EMT-Enhanced                          ,43678.58,2857.86,2857.86,46536.44,2,Firefighter EMT-Enhanced                          ,45889.51,1477.81,1477.81,47367.32,2,Firefighter EMT-Enhanced                          ,47037.07,634.39,634.39,47671.46,2,Firefighter EMT-Enhanced                          ,47037.07,1511.87,1511.87,48548.94,2,Firefighter EMT-Enhanced                          ,49230.44,1866.92,1866.92,51097.36
f275,4/21/1999,2,Firefighter EMT-Enhanced                          ,39177.68,665.17,665.17,39842.85,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f276,4/26/1999,2,Firefighter EMT-P                                 ,48856.12,4925.2,4925.2,53781.32,2,Firefighter EMT-P                                 ,50578.67,2870.9,2870.9,53449.57,2,Firefighter EMT-P                                 ,51843.36,1472.4,1472.4,53315.76,2,Firefighter EMT-P                                 ,51843.36,1999.09,1999.09,53842.45,2,Firefighter EMT-P                                 ,51843.36,4914.41,4914.41,56757.77,2,Firefighter EMT-P                                 ,53034.6,5498.73,5498.73,58533.33
f277,4/26/1999,2,Firefighter EMT-Enhanced                          ,40157.35,1422.3,1422.3,41579.65,2,Firefighter EMT-Enhanced                          ,41573.42,1098.74,1098.74,42672.16,2,Firefighter EMT-Enhanced                          ,42612.92,41.89,41.89,42654.81,2,Firefighter EMT-Enhanced                          ,42612.92,589.9,589.9,43202.82,2,Firefighter EMT-Enhanced                          ,42612.92,47.28,47.28,42660.2,2,Firefighter EMT-Enhanced                          ,43755.74,488.79,488.79,44244.53
f278,4/26/1999,2,Firefighter EMT-Enhanced                          ,40157.35,3143.2,3143.2,43300.55,2,Firefighter EMT-Enhanced                          ,41573.42,3825.95,3825.95,45399.37,2,Firefighter EMT-Enhanced                          ,42612.92,1793.31,1793.31,44406.23,2,Firefighter EMT-Enhanced                          ,42612.92,8897.11,8897.11,51510.03,2,Firefighter EMT-Enhanced                          ,42612.92,10624.36,10624.36,53237.28,2,Firefighter EMT-Enhanced                          ,44260.44,18604.55,18604.55,62864.99
f279,6/26/2000,2,Fire Lieutenant                                   ,52822.09,22786.11,22786.11,75608.2,2,Fire Lieutenant                                   ,54684.38,13806.79,13806.79,68491.17,2,Fire Lieutenant                                   ,56051.43,7942.98,7942.98,63994.41,2,Fire Lieutenant                                   ,56051.43,5379.86,5379.86,61431.29,2,Fire Lieutenant                                   ,56051.43,4373.17,4373.17,60424.6,2,Fire Captain                                      ,62444.93,12897.82,12897.82,75342.75
f280,7/10/2000,2,Firefighter EMT-Enhanced                          ,40157.35,9420.05,9420.05,49577.4,2,Firefighter EMT-Enhanced                          ,42612.92,5921.76,5921.76,48534.68,2,Fire Lieutenant                                   ,49541.43,5678.04,5678.04,55219.47,2,Fire Lieutenant                                   ,49541.43,6465.76,6465.76,56007.19,2,Fire Lieutenant                                   ,49541.43,5977.47,5977.47,55518.9,2,Fire Lieutenant                                   ,50982.2,8119.63,8119.63,59101.83
f281,7/10/2000,2,Firefighter EMT-Enhanced                          ,40157.35,2678.96,2678.96,42836.31,2,Firefighter EMT-Enhanced                          ,42612.92,3986.76,3986.76,46599.68,2,Firefighter EMT-Enhanced                          ,44770.4,1950.34,1950.34,46720.74,2,Firefighter EMT-Enhanced                          ,44770.4,2816.82,2816.82,47587.22,2,Firefighter EMT-Enhanced                          ,44770.4,1656.99,1656.99,46427.39,2,Firefighter EMT-Enhanced                          ,46959.65,8251.17,8251.17,55210.82
f282,7/10/2000,2,Firefighter EMT-Enhanced                          ,40157.35,4118.06,4118.06,44275.41,2,Firefighter EMT-Enhanced                          ,42612.92,9455.25,9455.25,52068.17,2,Firefighter EMT-Enhanced                          ,44770.4,2409.77,2409.77,47180.17,2,Firefighter EMT-Enhanced                          ,45889.51,426.35,426.35,46315.86,2,Firefighter EMT-Enhanced                          ,45889.51,118.8,118.8,46008.31,2,Fire Lieutenant                                   ,49971.84,4486.47,4486.47,54458.31
f283,7/10/2000,2,Firefighter EMT-P                                 ,48856.12,3627.27,3627.27,52483.39,2,Firefighter EMT-P                                 ,51843.36,5380.68,5380.68,57224.04,2,Firefighter EMT-P                                 ,54468.29,2816.1,2816.1,57284.39,2,Firefighter EMT-P                                 ,55829.67,1522.25,1522.25,57351.92,2,Firefighter EMT-P                                 ,55829.67,4969.19,4969.19,60798.86,2,Firefighter EMT-P                                 ,58211.52,3669.86,3669.86,61881.38
f284,7/10/2000,2,Firefighter EMT-P                                 ,48856.12,12267.86,12267.86,61123.98,2,Firefighter EMT-P                                 ,51843.36,7382.2,7382.2,59225.56,2,Firefighter EMT-P                                 ,53139.9,4051.02,4051.02,57190.92,2,Firefighter EMT-P                                 ,54468.29,3067.9,3067.9,57536.19,2,Firefighter EMT-P                                 ,54468.29,5101.09,5101.09,59569.38,2,Firefighter EMT-P                                 ,56545.52,8849.85,8849.85,65395.37
f285,7/10/2000,2,Fire Lieutenant                                   ,49050.92,2362.55,2362.55,51413.47,2,Fire Lieutenant                                   ,50779.97,4237.03,4237.03,55017,2,Fire Lieutenant                                   ,52049.22,1804.28,1804.28,53853.5,2,Fire Lieutenant                                   ,52049.22,2125.76,2125.76,54174.98,2,Fire Lieutenant                                   ,52049.22,792.82,792.82,52842.04,2,Fire Captain                                      ,57483.67,3392.08,3392.08,60875.75
f286,7/10/2000,2,Firefighter EMT-P                                 ,47664.76,6587.92,6587.92,54252.68,2,Firefighter EMT-P                                 ,50578.67,5042.03,5042.03,55620.7,2,Firefighter EMT-P                                 ,53139.9,3342.45,3342.45,56482.35,2,Firefighter EMT-P                                 ,54468.29,5286.11,5286.11,59754.4,2,Firefighter EMT-P                                 ,54468.29,4459.96,4459.96,58928.25,2,Fire Lieutenant                                   ,57778.86,7436.17,7436.17,65215.03
f287,7/10/2000,2,Firefighter EMT-P                                 ,48856.12,8072.77,8072.77,56928.89,2,Firefighter EMT-P                                 ,50578.67,5768.15,5768.15,56346.82,2,Fire Lieutenant                                   ,54684.38,12368,12368,67052.38,2,Fire Lieutenant                                   ,54684.38,4487.09,4487.09,59171.47,2,Fire Lieutenant                                   ,54684.38,5152.66,5152.66,59837.04,2,Fire Captain                                      ,60692.32,6822.95,6822.95,67515.27
f288,7/10/2000,2,Firefighter EMT-Enhanced                          ,40157.35,5245.97,5245.97,45403.32,2,Firefighter EMT-Enhanced                          ,42612.92,3122.19,3122.19,45735.11,2,Firefighter EMT-Enhanced                          ,44770.4,2351.59,2351.59,47121.99,2,Firefighter EMT-Enhanced                          ,45889.51,2792.23,2792.23,48681.74,2,Firefighter EMT-Enhanced                          ,45889.51,1536.77,1536.77,47426.28,2,Firefighter EMT-Enhanced                          ,49162.38,2521.46,2521.46,51683.84
f289,7/10/2000,2,Firefighter EMT-P                                 ,48856.12,21824.39,21824.39,70680.51,2,Firefighter EMT-P                                 ,53139.9,15590.42,15590.42,68730.32,2,Firefighter EMT-P                                 ,55829.67,5609.38,5609.38,61439.05,2,Firefighter EMT-P                                 ,55829.67,5080.61,5080.61,60910.28,2,Firefighter EMT-P                                 ,55829.67,4032.45,4032.45,59862.12,2,Firefighter EMT-P                                 ,58771.59,7191.52,7191.52,65963.11
f290,7/10/2000,2,Firefighter EMT-Enhanced                          ,39177.68,3042.83,3042.83,42220.51,2,Firefighter EMT-Enhanced                          ,40558.92,2074.42,2074.42,42633.34,2,Firefighter EMT-Enhanced                          ,41573.42,854.52,854.52,42427.94,2,Firefighter EMT-Enhanced                          ,41573.42,836.41,836.41,42409.83,2,Firefighter EMT-Enhanced                          ,41573.42,1709.63,1709.63,43283.05,2,Firefighter EMT-Enhanced                          ,43347.03,2253.18,2253.18,45600.21
f291,7/10/2000,2,Firefighter EMT-Enhanced                          ,39177.68,3656.13,3656.13,42833.81,2,Firefighter EMT-Enhanced                          ,41573.42,896.06,896.06,42469.48,2,Firefighter EMT-Enhanced                          ,42612.92,2518.6,2518.6,45131.52,2,Firefighter EMT-Enhanced                          ,42612.92,2688.23,2688.23,45301.15,2,Firefighter EMT-Enhanced                          ,42612.92,2208.84,2208.84,44821.76,2,Firefighter EMT-Enhanced                          ,44894.78,4011.74,4011.74,48906.52
f292,7/10/2000,2,Firefighter EMT-Enhanced                          ,40157.35,3150.9,3150.9,43308.25,2,Firefighter EMT-Enhanced                          ,42612.92,5352.24,5352.24,47965.16,2,Firefighter EMT-Enhanced                          ,44770.4,10652.05,10652.05,55422.45,2,Fire Lieutenant                                   ,50779.97,2614.91,2614.91,53394.88,2,Fire Lieutenant                                   ,50779.97,6810.64,6810.64,57590.61,2,Fire Lieutenant                                   ,53157.05,9316.54,9316.54,62473.59
f293,7/10/2000,2,Firefighter EMT-Enhanced                          ,40157.35,5715.2,5715.2,45872.55,2,Firefighter EMT-Enhanced                          ,41573.42,3510.69,3510.69,45084.11,2,Firefighter EMT-Enhanced                          ,42612.92,314.61,314.61,42927.53,2,Firefighter EMT-Enhanced                          ,42612.92,66.98,66.98,42679.9,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f294,7/10/2000,2,Firefighter EMT-Enhanced                          ,39177.68,4022.83,4022.83,43200.51,2,Firefighter EMT-Enhanced                          ,40558.92,8877.85,8877.85,49436.77,2,Firefighter EMT-Enhanced                          ,41573.42,3813.52,3813.52,45386.94,2,Firefighter EMT-Enhanced                          ,41573.42,5671.77,5671.77,47245.19,2,Firefighter EMT-I                                 ,43788.96,1458.37,1458.37,45247.33,2,Firefighter EMT-I                                 ,45557.9,2029.37,2029.37,47587.27
f295,7/10/2000,2,Firefighter EMT-P                                 ,47664.76,1146.05,1146.05,48810.81,2,Firefighter EMT-P                                 ,49344.68,979.66,979.66,50324.34,2,Firefighter EMT-P                                 ,50578.67,386.34,386.34,50965.01,2,Firefighter EMT-P                                 ,50578.67,56.12,56.12,50634.79,2,Firefighter EMT-P                                 ,50578.67,1669.05,1669.05,52247.72,2,Firefighter EMT-P                                 ,53398.78,780.95,780.95,54179.73
f296,7/10/2000,2,Firefighter EMT-P                                 ,47664.76,6708.64,6708.64,54373.4,2,Firefighter EMT-P                                 ,50578.67,5836.88,5836.88,56415.55,2,Firefighter EMT-P                                 ,53139.9,3218.41,3218.41,56358.31,2,Firefighter EMT-P                                 ,54468.29,4156.99,4156.99,58625.28,2,Firefighter EMT-P                                 ,54468.29,2854.39,2854.39,57322.68,2,Fire Lieutenant                                   ,59643.71,6342.7,6342.7,65986.41
f297,7/17/2000,2,Firefighter EMT-Enhanced                          ,39177.68,3646.42,3646.42,42824.1,2,Firefighter EMT-Enhanced                          ,41573.42,1859.62,1859.62,43433.04,2,Firefighter EMT-Enhanced                          ,42612.92,6858.79,6858.79,49471.71,2,Firefighter EMT-Enhanced                          ,42612.92,1048.72,1048.72,43661.64,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f298,7/17/2000,2,Firefighter EMT-Enhanced                          ,39177.68,1790.36,1790.36,40968.04,2,Firefighter EMT-Enhanced                          ,40558.92,1878.28,1878.28,42437.2,2,Firefighter EMT-Enhanced                          ,41573.42,395.52,395.52,41968.94,2,Firefighter EMT-Enhanced                          ,41573.42,1181.78,1181.78,42755.2,2,Firefighter EMT-Enhanced                          ,41573.42,564.25,564.25,42137.67,2,Firefighter EMT-Enhanced                          ,42726.81,879.26,879.26,43606.07
f299,8/14/2000,2,Firefighter EMT-Enhanced                          ,39177.68,7016.83,7016.83,46194.51,2,Firefighter EMT-I                                 ,43788.91,3533.76,3533.76,47322.67,2,Firefighter EMT-I                                 ,44884.13,274.36,274.36,45158.49,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f300,10/2/2000,2,Fire Inspector                                    ,43181.93,7287.75,7287.75,50469.68,2,Fire Inspector                                    ,44704.44,13791.34,13791.34,58495.78,2,Fire Inspector                                    ,46967.7,15560.97,15560.97,62528.67,2,Fire Inspector                                    ,46967.7,648.25,648.25,47615.95,2,Firefighter EMT-Enhanced                          ,45889.51,59.4,59.4,45948.91,2,Firefighter EMT-Enhanced                          ,48345.35,1915.82,1915.82,50261.17
f301,2/23/2001,2,Fire Captain                                      ,56317.36,9979.9,9979.9,66297.26,2,Fire Captain                                      ,58302.16,9877.41,9877.41,68179.57,2,Fire Captain                                      ,59760.23,3940.11,3940.11,63700.34,2,Fire Captain                                      ,59760.23,3238.01,3238.01,62998.24,2,Fire Captain                                      ,59760.23,4426.32,4426.32,64186.55,2,Fire Captain                                      ,61092.92,16258.77,16258.77,77351.69
f302,6/9/2001,2,Firefighter EMT-Enhanced                          ,39177.68,3933.84,3933.84,43111.52,2,Firefighter EMT-I                                 ,43788.91,3212.51,3212.51,47001.42,2,Firefighter EMT-I                                 ,44884.13,3775.72,3775.72,48659.85,2,N/A,0,0,NaN,0,2,Firefighter EMT-I                                 ,44884.13,1196.63,1196.63,46080.76,2,Firefighter EMT-I                                 ,47081.99,5416.67,5416.67,52498.66
f303,10/29/2001,2,Firefighter EMT-I                                 ,41266.52,3507.95,3507.95,44774.47,2,Firefighter EMT-I                                 ,43788.91,3310.84,3310.84,47099.75,2,Firefighter EMT-I                                 ,44884.13,2716.44,2716.44,47600.57,2,Firefighter EMT-I                                 ,44884.13,1435.82,1435.82,46319.95,2,Firefighter EMT-I                                 ,44884.13,794.74,794.74,45678.87,2,Firefighter EMT-I                                 ,46380.3,2087.06,2087.06,48467.36
f304,10/29/2001,2,Firefighter EMT-Enhanced                          ,39177.68,1538.89,1538.89,40716.57,2,Firefighter EMT-Enhanced                          ,41573.42,1087.21,1087.21,42660.63,2,Firefighter EMT-Enhanced                          ,42612.92,1260.61,1260.61,43873.53,2,Firefighter EMT-Enhanced                          ,42612.92,70.92,70.92,42683.84,2,Firefighter EMT-Enhanced                          ,42612.92,55.16,55.16,42668.08,2,Firefighter EMT-Enhanced                          ,43852.18,128.59,128.59,43980.77
f305,10/29/2001,2,Firefighter EMT-C                                 ,41266.52,9229.21,9229.21,50495.73,2,Firefighter EMT-C                                 ,42720.96,10634.05,10634.05,53355.01,2,Firefighter EMT-C                                 ,44884.13,16773.39,16773.39,61657.52,2,Firefighter EMT-C                                 ,46006.8,8945.35,8945.35,54952.15,2,Firefighter EMT-I                                 ,46006.8,13429.64,13429.64,59436.44,2,Firefighter EMT-I                                 ,47986.44,19338.97,19338.97,67325.41
f306,10/29/2001,2,Firefighter EMT-Enhanced                          ,39177.68,1914.97,1914.97,41092.65,2,Firefighter EMT-Enhanced                          ,40558.92,3113.93,3113.93,43672.85,2,Firefighter EMT-Enhanced                          ,42612.92,318.55,318.55,42931.47,2,Firefighter EMT-Enhanced                          ,42612.92,580.51,580.51,43193.43,2,Firefighter EMT-Enhanced                          ,42612.92,313.18,313.18,42926.1,2,Firefighter EMT-Enhanced                          ,44215.83,1508.18,1508.18,45724.01
f307,11/13/2001,2,Firefighter EMT-I                                 ,41266.52,4663,4663,45929.52,2,Firefighter EMT-I                                 ,42720.96,3556.05,3556.05,46277.01,2,Firefighter EMT-I                                 ,43788.91,1396.98,1396.98,45185.89,2,Firefighter EMT-P                                 ,49344.68,1293.23,1293.23,50637.91,2,Firefighter EMT-P                                 ,49344.68,397.22,397.22,49741.9,2,Firefighter EMT-P                                 ,50779.76,693.35,693.35,51473.11
f308,1/7/2002,2,Firefighter EMT-Enhanced                          ,39177.68,3015.46,3015.46,42193.14,2,Firefighter EMT-Enhanced                          ,41573.42,2111.73,2111.73,43685.15,2,Firefighter EMT-Enhanced                          ,42612.92,654.95,654.95,43267.87,2,N/A,0,0,NaN,0,2,Firefighter EMT-Enhanced                          ,43678.58,689.2,689.2,44367.78,2,Firefighter EMT-Enhanced                          ,44989.17,1812.65,1812.65,46801.82
f309,1/7/2002,2,Firefighter EMT-Enhanced                          ,39177.68,1059.28,1059.28,40236.96,2,Firefighter EMT-Enhanced                          ,41573.42,1853.79,1853.79,43427.21,2,Firefighter EMT-Enhanced                          ,42612.92,645.41,645.41,43258.33,2,N/A,0,0,NaN,0,2,Firefighter EMT-Enhanced                          ,42612.92,94.56,94.56,42707.48,2,Firefighter EMT-Enhanced                          ,44430.86,170.36,170.36,44601.22
f310,1/7/2002,2,Firefighter EMT-Enhanced                          ,39177.68,3631.33,3631.33,42809.01,2,Firefighter EMT-Enhanced                          ,41573.42,2565.75,2565.75,44139.17,2,Firefighter EMT-Enhanced                          ,43678.58,2844.26,2844.26,46522.84,2,Fire Lieutenant                                   ,48333.61,1611.27,1611.27,49944.88,2,Fire Lieutenant                                   ,48333.61,3298.08,3298.08,51631.69,2,Fire Captain                                      ,53948.68,9614.82,9614.82,63563.5
f311,1/7/2002,2,Firefighter EMT-P                                 ,47664.76,6869.18,6869.18,54533.94,2,Firefighter EMT-P                                 ,50578.67,6282.51,6282.51,56861.18,2,Firefighter EMT-P                                 ,51843.36,9199.45,9199.45,61042.81,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f312,1/7/2002,2,Firefighter EMT-Enhanced                          ,39177.68,986.38,986.38,40164.06,2,Firefighter EMT-Enhanced                          ,40558.92,525.59,525.59,41084.51,2,Firefighter EMT-Enhanced                          ,42612.92,169.83,169.83,42782.75,2,N/A,0,0,NaN,0,2,Firefighter EMT-Enhanced                          ,42612.92,47.28,47.28,42660.2,2,Firefighter EMT-Enhanced                          ,44430.86,320.75,320.75,44751.61
f313,1/7/2002,2,Fire Lieutenant                                   ,50277.2,10288.22,10288.22,60565.42,2,Fire Lieutenant                                   ,52049.22,9198.25,9198.25,61247.47,2,Fire Lieutenant                                   ,53350.31,5078.41,5078.41,58428.72,2,Fire Lieutenant                                   ,53350.31,7556.59,7556.59,60906.9,2,Fire Lieutenant                                   ,53350.31,5998.38,5998.38,59348.69,2,Fire Captain                                      ,58277.24,21971.74,21971.74,80248.98
f314,1/7/2002,2,Firefighter EMT-P                                 ,47664.76,1790.84,1790.84,49455.6,2,Firefighter EMT-P                                 ,49344.68,1179.47,1179.47,50524.15,2,Firefighter EMT-P                                 ,50578.67,56.12,56.12,50634.79,2,Firefighter EMT-P                                 ,50578.67,718.92,718.92,51297.59,2,Firefighter EMT-P                                 ,50578.67,93.53,93.53,50672.2,2,Firefighter EMT-P                                 ,51032.89,381.58,381.58,51414.47
f315,1/7/2002,2,Firefighter EMT-C                                 ,41266.52,3520.5,3520.5,44787.02,2,Firefighter EMT-C                                 ,43788.91,2717.22,2717.22,46506.13,2,Firefighter EMT-C                                 ,44884.13,3259.9,3259.9,48144.03,2,Firefighter EMT-C                                 ,44884.13,2243.01,2243.01,47127.14,2,Firefighter EMT-I                                 ,44884.13,968.67,968.67,45852.8,2,Firefighter EMT-I                                 ,47076.9,3252.75,3252.75,50329.65
f316,1/7/2002,2,Firefighter EMT-P                                 ,46502.67,4736.4,4736.4,51239.07,2,Firefighter EMT-P                                 ,49344.68,2256.22,2256.22,51600.9,2,Firefighter EMT-P                                 ,50578.67,4092.71,4092.71,54671.38,2,Firefighter EMT-P                                 ,50578.67,3518.8,3518.8,54097.47,2,Firefighter EMT-P                                 ,50578.67,2606.08,2606.08,53184.75,2,Firefighter EMT-P                                 ,52393.17,3382.33,3382.33,55775.5
f317,1/7/2002,2,Firefighter EMT-Enhanced                          ,39177.68,1677.84,1677.84,40855.52,2,Firefighter EMT-Enhanced                          ,40558.92,783.57,783.57,41342.49,2,Firefighter EMT-Enhanced                          ,41573.42,138.52,138.52,41711.94,2,Firefighter EMT-Enhanced                          ,41573.42,69.18,69.18,41642.6,2,Firefighter EMT-Enhanced                          ,41573.42,307.1,307.1,41880.52,2,Firefighter EMT-Enhanced                          ,43064.73,368.89,368.89,43433.62
f318,1/7/2002,2,Firefighter EMT-Enhanced                          ,39177.68,2042.47,2042.47,41220.15,2,Firefighter EMT-Enhanced                          ,41573.42,1488.93,1488.93,43062.35,2,N/A,0,0,NaN,0,2,Firefighter EMT-Enhanced                          ,42612.92,47.28,47.28,42660.2,2,Firefighter EMT-Enhanced                          ,42612.92,3193.03,3193.03,45805.95,2,Firefighter EMT-Enhanced                          ,44801.46,617.98,617.98,45419.44
f319,1/7/2002,2,Firefighter EMT-P                                 ,47664.76,9874.4,9874.4,57539.16,2,Firefighter EMT-P                                 ,50578.67,1223.57,1223.57,51802.24,2,Firefighter EMT-P                                 ,53139.9,950.82,950.82,54090.72,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,Firefighter EMT-P                                 ,0,0,NaN,0
f320,1/7/2002,2,Fire Inspector                                    ,47664.76,5654.27,5654.27,53319.03,2,Fire Inspector                                    ,50578.67,1092.81,1092.81,51671.48,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0,2,N/A,0,0,NaN,0
f321,7/1/2002,2,N/A,0,0,0,0,2,N/A,0,0,0,0,2,N/A,0,0,0,0,2,N/A,0,0,0,0,2,N/A,0,0,0,0,2,Administrative Technician                         ,27458.64,356.41,356.41,27815.05
f322,7/8/2002,2,Firefighter EMT-Enhanced                          ,40157.35,810.63,810.63,40967.98,2,Firefighter EMT-Enhanced                          ,41573.42,1978.35,1978.35,43551.77,2,Firefighter EMT-Enhanced                          ,42612.96,1235.11,1235.11,43848.07,2,Fire Lieutenant                                   ,48333.61,707.19,707.19,49040.8,2,Fire Lieutenant                                   ,48333.61,62.56,62.56,48396.17,2,Fire Captain                                      ,54232.2,166.53,166.53,54398.73
